MovieId;TitleMovieLens;TitleIMDB;Date
2445;AtFirstSight;At First Sight;1999
2446;InDreams;In Dreams;1999
2447;VarsityBlues;Varsity Blues;1999
2448;Virus;Virus;1999
2449;GarbagePailKidsMovieThe;Garbage Pail Kids Movie The;1987
2450;HowardtheDuck;Howardthe Duck;1986
2451;GateThe;Gate The;1987
2452;GateIITrespassersThe;Gate I I Trespassers The;1992
2453;BoyWhoCouldFlyThe;Boy Who Could Fly The;1986
2454;FlyThe;Fly The;1958
2455;FlyThe;Fly The;1986
2456;FlyIIThe;Fly I I The;1989
2457;RunningScared;Running Scared;1986
2458;ArmedandDangerous;Armedand Dangerous;1986
2459;TexasChainsawMassacreThe;Texas Chain Saw Massacre The;1974
2460;TexasChainsawMassacreThe;Texas Chainsaw Massacre The;1986
2461;LeatherfaceTexasChainsawMassacreIII;Leatherface Texas Chainsaw Massacre I I I;1990
2462;ReturnoftheTexasChainsawMassacreThe;Returnofthe Texas Chainsaw Massacre The;1994
2463;RuthlessPeople;Ruthless People;1986
2464;TrickorTreat;Trickor Treat;1986
2465;DeadlyFriend;Deadly Friend;1986
2466;BelizairetheCajun;Belizairethe Cajun;1986
2467;NameoftheRoseThe;Nameofthe Rose;2003
2468;JumpinJackFlash;Jumpin Jack Flash;1986
2469;PeggySueGotMarried;Peggy Sue Got Married;1986
2470;CrocodileDundee;Crocodile Dundee;1986
2471;CrocodileDundeeII;Crocodile Dundee I I;1988
2472;ToughGuys;Tough Guys;1986
2473;SoulMan;Soul Man;1986
2474;ColorofMoneyThe;Colorof Money The;1986
2475;PickUp;Pick Up;1986
2476;HeartbreakRidge;Heartbreak Ridge;1986
2477;Firewalker;Firewalker;1986
2478;ThreeAmigos;Three Amigos;1986
2479;Gloria;Gloria;1999
2480;DryCleaningNettoyagesec;Nettoyagesec;1997
2481;MyNameIsJoe;My Name Is Joe;1998
2482;StillCrazy;Still Crazy;1998
2483;DayoftheBeastTheElDadelabestia;Dadelabestia El;1995
2484;Tinseltown;Tinseltown;1997
2485;ShesAllThat;Shes All That;1999
2486;hourWoman;Hour Woman The;1999
2487;BloodGutsBulletsandOctane;Blood Guts Bulletsand Octane;1998
2488;PeepingTom;Peeping Tom;1960
2489;SpanishFly;Spanish Fly;1998
2490;Payback;Payback I;1999
2491;SimplyIrresistible;Simply Irresistible;1999
2492;Dates;Dates;1998
2493;HarmonistsThe;Comedian Harmonists;1997
2494;LastDaysThe;Last Days The;1998
2495;FantasticPlanetTheLaPlantesauvage;Plantesauvage La;1973
2496;BlastfromthePast;Blastfromthe Past;1999
2497;MessageinaBottle;Messageina Bottle;1999
2498;MyFavoriteMartian;My Favorite Martian;1999
2499;GodSaidHa;God Said Ha;1998
2500;Jawbreaker;Jawbreaker;1999
2501;OctoberSky;October Sky;1999
2502;OfficeSpace;Office Space;1999
2503;AppleTheSib;Sib;1998
2504;Cigarettes;Cigarettes;1999
2505;MM;M M;1999
2506;OtherSisterThe;Other Sister The;1999
2507;BreakfastofChampions;Breakfastof Champions;1999
2508;BreaksThe;Breaks The;1999
2509;EightDaysaWeek;Eight Daysa Week;1997
2510;JusttheTicket;Justthe Ticket I;1999
2511;LongGoodbyeThe;Long Goodbye The;1973
2512;BalladofNarayamaTheNarayamaBushiko;Narayamabushiko;1983
2513;PetSematary;Pet Sematary;1989
2514;PetSemataryII;Pet Sematary I I;1992
2515;ChildrenoftheCornIITheFinalSacrifice;Childrenofthe Corn I I The Final Sacrifice;1993
2516;ChildrenoftheCornIII;Childrenofthe Corn I I I;1995
2517;Christine;Christine;1983
2518;NightShift;Night Shift;1982
2519;HouseonHauntedHill;Houseon Haunted Hill;1959
2520;Airport;Airport;1970
2521;Airport;Airport;1974
2522;Airport;Airport;1977
2523;Rollercoaster;Rollercoaster;1977
2524;ToweringInfernoThe;Towering Inferno The;1974
2525;Alligator;Alligator;1980
2526;Meteor;Meteor;1979
2527;Westworld;Westworld;1973
2528;LogansRun;Logans Run;1976
2529;PlanetoftheApes;Planetofthe Apes;1968
2530;BeneaththePlanetoftheApes;Beneaththe Planetofthe Apes;1970
2531;BattleforthePlanetoftheApes;Battleforthe Planetofthe Apes;1973
2532;ConquestofthePlanetoftheApes;Conquestofthe Planetofthe Apes;1972
2533;EscapefromthePlanetoftheApes;Escapefromthe Planetofthe Apes;1971
2534;Avalanche;Avalanche;1978
2535;Earthquake;Earthquake;1974
2536;ConcordeAirportThe;Concorde Airport The;1979
2537;BeyondthePoseidonAdventure;Beyondthe Poseidon Adventure;1979
2538;Dancemaker;Dancemaker;1998
2539;AnalyzeThis;Analyze This;1999
2540;CorruptorThe;Corruptor The;1999
2541;CruelIntentions;Cruel Intentions;1999
2542;LockStockTwoSmokingBarrels;Lock Stockand Two Smoking Barrels;1998
2543;SixWaystoSunday;Six Waysto Sunday;1997
2544;SchoolofFleshTheLcoledelachair;coledelachair L;1998
2545;RelaxItsJustSex;Relax Its Just Sex;1998
2546;DeepEndoftheOceanThe;Deep Endofthe Ocean The;1999
2547;Harvest;Harvest;1998
2548;RageCarrieThe;Rage Carrie The;1999
2549;WingCommander;Wing Commander;1999
2550;HauntingThe;Haunting The I;1963
2551;DeadRingers;Dead Ringers;1988
2552;MyBoyfriendsBack;My Boyfriends Back;1993
2553;VillageoftheDamned;Villageofthe Damned;1960
2554;ChildrenoftheDamned;Childrenofthe Damned;1963
2555;BabyGeniuses;Baby Geniuses;1999
2556;TellingYou;Telling You;1998
2557;IStandAloneSeulcontretous;Seulcontretous;1998
2558;ForcesofNature;Forcesof Nature;1999
2559;KingandIThe;Kingand I The;1999
2560;Ravenous;Ravenous;1999
2561;TrueCrime;True Crime;1999
2562;Bandits;Bandits;1997
2563;Beauty;Beauty T V;1998
2564;EmptyMirrorThe;Empty Mirror The;1996
2565;KingandIThe;Kingand I The;1956
2566;DougsstMovie;Dougsst Movie;1999
2567;EDtv;Edtv;1999
2568;ModSquadThe;Mod Squad The;1999
2569;AmongGiants;Among Giants;1998
2570;WalkontheMoonA;Walkonthe Moon A;1999
2571;MatrixThe;Matrix The;1999
2572;ThingsIHateAboutYou;Things I Hate About You;1999
2573;Tango;Tango;1999
2574;OutofTownersThe;Outof Towners The;1999
2575;DreamlifeofAngelsTheLaViervedesanges;Viervedesanges La;1998
2576;Loveetc;Loveetc;1996
2577;Metroland;Metroland;1997
2578;StickyFingersofTimeThe;Sticky Fingersof Time The;1997
2579;Following;Following;1998
2580;Go;Go;1999
2581;NeverBeenKissed;Never Been Kissed;1999
2582;TwinDragonsShuanglonghui;Shuanglonghui;1992
2583;CookiesFortune;Cookies Fortune;1999
2584;Foolish;Foolish;1999
2585;LoversoftheArcticCircleTheLosAmantesdelCrculoPolar;Amantesdel Crculo Polar Los;1998
2586;GoodbyeLover;Goodbye Lover;1998
2587;Life;Life I;1999
2588;Clubland;Clubland;1999
2589;FriendsLovers;Friends Lovers;1999
2590;HideousKinky;Hideous Kinky;1998
2591;JeanneandthePerfectGuyJeanneetlegaronformidable;Jeanneetlegaronformidable;1998
2592;JoyridersThe;Joyriders The;1999
2593;MonsterTheIlMostro;Mostro Il;1994
2594;OpenYourEyesAbrelosojos;Abrelosojos;1997
2595;PhotographerFotoamator;Fotoamator;1998
2596;SLCPunk;S L C Punk;1998
2597;LostFound;Lost Found I;1999
2598;PushingTin;Pushing Tin;1999
2599;Election;Election;1999
2600;eXistenZ;e Xisten Z;1999
2601;LittleBitofSoulA;Little Bitof Soul A;1998
2602;MightyPekingManHsinghsingwang;Xingxingwang;1977
2603;N;N;1998
2604;LetitComeDownTheLifeofPaulBowles;Let It Come Down The Lifeof Paul Bowles;1998
2605;Entrapment;Entrapment;1999
2606;IdleHands;Idle Hands;1999
2607;GetReal;Get Real;1998
2608;Heaven;Heaven;1998
2609;KingofMasksTheBianLian;Bian Lian;1996
2610;ThreeSeasons;Three Seasons;1999
2611;WinslowBoyThe;Winslow Boy The;1999
2612;MildredPierce;Mildred Pierce;1945
2613;NightoftheComet;Nightofthe Comet;1984
2614;ChoppingMallakaKillbots;Chopping Mall;1986
2615;MyScienceProject;My Science Project;1985
2616;DickTracy;Dick Tracy;1990
2617;MummyThe;Mummy The;1999
2618;CastleThe;Castle The I;1997
2619;Mascara;Mascara;1999
2620;ThisIsMyFather;This Is My Father I;1998
2621;XiuXiuTheSentDownGirlTianyu;Tianyu;1998
2622;MidsummerNightsDreamA;Midsummer Nights Dream A;1999
2623;Trippin;Trippin;1999
2624;AfterLife;Wandfururaifu;1998
2625;BlackMaskHakhap;Hakhap;1996
2626;EdgeofSeventeen;Edgeof Seventeen;1998
2627;Endurance;Endurance;1999
2628;StarWarsEpisodeIThePhantomMenace;Star Wars Episode I The Phantom Menace;1999
2629;LoveLetterThe;Love Letter The;1999
2630;BesiegedLAssedio;Besieged;1998
2631;FrogsforSnakes;Frogsfor Snakes;1998
2632;SaragossaManuscriptTheRekopisznalezionywSaragossie;Rekopisznalezionyw Saragossie;1965
2633;MummyThe;Mummy The;1932
2634;MummyThe;Mummy The;1959
2635;MummysCurseThe;Mummys Curse The;1944
2636;MummysGhostThe;Mummys Ghost The;1944
2637;MummysHandThe;Mummys Hand The;1940
2638;MummysTombThe;Mummys Tomb The;1942
2639;MommieDearest;Mommie Dearest;1981
2640;Superman;Superman;1978
2641;SupermanII;Superman I I;1980
2642;SupermanIII;Superman I I I;1983
2643;SupermanIVTheQuestforPeace;Superman I V The Questfor Peace;1987
2644;Dracula;Dracula;1931
2645;Dracula;Dracula;1958
2646;HouseofDracula;Houseof Dracula;1945
2647;HouseofFrankenstein;Houseof Frankenstein;1944
2648;Frankenstein;Frankenstein;1931
2649;SonofFrankenstein;Sonof Frankenstein;1939
2650;GhostofFrankensteinThe;Ghostof Frankenstein The;1942
2651;FrankensteinMeetstheWolfMan;Frankenstein Meetsthe Wolf Man;1943
2652;CurseofFrankensteinThe;Curseof Frankenstein The;1957
2653;SonofDracula;Sonof Dracula;1943
2654;WolfManThe;Wolf Man The;1941
2655;HowlingIIYourSisterIsaWerewolf;Howling I I Stirba Werewolf Bitch;1985
2656;Tarantula;Tarantula;1955
2657;RockyHorrorPictureShowThe;Rocky Horror Picture Show The;1975
2658;FlyingSaucerThe;Flying Saucer The;1950
2659;ItCamefromHollywood;It Camefrom Hollywood;1982
2660;ThingFromAnotherWorldThe;Thingfrom Another World The;1951
2661;ItCamefromOuterSpace;It Camefrom Outer Space;1953
2662;WaroftheWorldsThe;Warofthe Worlds The;1953
2663;ItCamefromBeneaththeSea;It Camefrom Beneaththe Sea;1955
2664;InvasionoftheBodySnatchers;Invasionofthe Body Snatchers;1956
2665;EarthVstheFlyingSaucers;Earthvsthe Flying Saucers;1956
2666;ItConqueredtheWorld;It Conqueredthe World;1956
2667;MolePeopleThe;Mole People The;1956
2668;SwampThing;Swamp Thing;1982
2669;PorkChopHill;Pork Chop Hill;1959
2670;RunSilentRunDeep;Run Silent Run Deep;1958
2671;NottingHill;Notting Hill;1999
2672;ThirteenthFloorThe;Thirteenth Floor The;1999
2673;EternityandaDayMiaeoniotitakemiamera;Miaaioniotitakaimiamera;1998
2674;LossofSexualInnocenceThe;Lossof Sexual Innocence The;1999
2675;TwiceUponaYesterday;Manwith Rainin His Shoes The;1998
2676;Instinct;Instinct;1999
2677;BuenaVistaSocialClub;Buena Vista Social Club;1999
2678;DesertBlue;Desert Blue;1998
2679;FindingNorth;Finding North;1998
2680;Floating;Floating;1999
2681;FreeEnterprise;Free Enterprise;1998
2682;Limbo;Limbo;1999
2683;AustinPowersTheSpyWhoShaggedMe;Austin Powers The Spy Who Shagged Me;1999
2684;Taxman;Taxman;1999
2685;RedDwarfTheLeNainrouge;Nainrouge Le;1998
2686;RedViolinTheLeViolonrouge;Violonrouge Le;1998
2687;Tarzan;Tarzan;1999
2688;GeneralsDaughterThe;Generals Daughter The;1999
2689;GetBruce;Get Bruce;1999
2690;IdealHusbandAn;Ideal Husband An;1999
2691;LegendofTheLeggendadelpianistasulloceano;Leggendadelpianistasulloceano La;1998
2692;RunLolaRunLolarennt;Lolarennt;1998
2693;Trekkies;Trekkies;1997
2694;BigDaddy;Big Daddy I;1999
2695;BoysThe;Boys The;1996
2696;DinnerGameTheLeDnerdecons;Dnerdecons Le;1998
2697;MySontheFanatic;My Sonthe Fanatic;1997
2698;Zone;Zone;1996
2699;Arachnophobia;Arachnophobia;1990
2700;SouthParkBiggerLongerandUncut;South Park Bigger Longer Uncut;1999
2701;WildWildWest;Wild Wild West;1999
2702;SummerofSam;Summerof Sam;1999
2703;BrokenVessels;Broken Vessels;1998
2704;LoversontheBridgeTheLesAmantsduPontNeuf;Amantsdu Pont Neuf Les;1991
2705;LateAugustEarlySeptemberFinaotdbutseptembre;Finaotdbutseptembre;1998
2706;AmericanPie;American Pie;1999
2707;ArlingtonRoad;Arlington Road;1999
2708;AutumnTaleAnContedautomne;Contedautomne;1998
2709;MuppetsFromSpace;Muppetsfrom Space;1999
2710;BlairWitchProjectThe;Blair Witch Project The;1999
2711;MyLifeSoFar;My Life So Far;1999
2712;EyesWideShut;Eyes Wide Shut;1999
2713;LakePlacid;Lake Placid;1999
2714;WoodThe;Wood The;1999
2715;VelocityofGaryThe;Velocityof Gary The;1998
2716;Ghostbusters;Ghostbusters V G;1986
2717;GhostbustersII;Ghostbusters I I;1989
2718;DropDeadGorgeous;Drop Dead Gorgeous;1999
2719;HauntingThe;Haunting The;1999
2720;InspectorGadget;Inspector Gadget;1999
2721;Trick;Trick;1999
2722;DeepBlueSea;Deep Blue Sea;1999
2723;MysteryMen;Mystery Men;1999
2724;RunawayBride;Runaway Bride;1999
2725;TwinFallsIdaho;Twin Falls Idaho;1999
2726;KillingThe;Killing The;1956
2727;KillersKiss;Killers Kiss;1955
2728;Spartacus;Spartacus;1960
2729;Lolita;Lolita;1962
2730;BarryLyndon;Barry Lyndon;1975
2731;BlowsTheLesQuatrecentscoups;Quatrecentscoups Les;1959
2732;JulesandJimJulesetJim;Juleset Jim;1962
2733;Vibes;Vibes;1988
2734;MosquitoCoastThe;Mosquito Coast The;1986
2735;GoldenChildThe;Golden Child The;1986
2736;BrightonBeachMemoirs;Brighton Beach Memoirs;1986
2737;Assassination;Assassination;1987
2738;CrimesoftheHeart;Crimesofthe Heart;1986
2739;ColorPurpleThe;Color Purple The;1985
2740;KindredThe;Kindred The;1987
2741;NoMercy;No Mercy;1986
2742;MnageTenuedesoire;Tenuedesoire;1986
2743;NativeSon;Native Son;1986
2744;Otello;Otello;1986
2745;MissionThe;Mission The;1986
2746;LittleShopofHorrors;Little Shopof Horrors;1986
2747;LittleShopofHorrorsThe;Little Shopof Horrors The;1960
2748;AllanQuartermainandtheLostCityofGold;Allan Quatermainandthe Lost Cityof Gold;1987
2749;MorningAfterThe;Morning After The;1986
2750;RadioDays;Radio Days;1987
2751;FromtheHip;Fromthe Hip;1987
2752;OutrageousFortune;Outrageous Fortune;1987
2753;BedroomWindowThe;Bedroom Window The;1987
2754;DeadtimeStories;Deadtime Stories;1986
2755;LightofDay;Lightof Day;1987
2756;WantedDeadorAlive;Wanted Deador Alive;1987
2757;Frances;Frances;1982
2758;Plenty;Plenty;1985
2759;Dick;Dick;1999
2760;GamblerTheAJtkos;Gambler The;1997
2761;IronGiantThe;Iron Giant The;1999
2762;SixthSenseThe;Sixth Sense The;1999
2763;ThomasCrownAffairThe;Thomas Crown Affair The;1999
2764;ThomasCrownAffairThe;Thomas Crown Affair The;1968
2765;AcidHouseThe;Acid House The;1998
2766;AdventuresofSebastianColeThe;Adventuresof Sebastian Cole The;1998
2767;Illuminata;Illuminata;1998
2768;StiffUpperLips;Stiff Upper Lips;1998
2769;YardsThe;Yards The;2000
2770;Bowfinger;Bowfinger;1999
2771;BrokedownPalace;Brokedown Palace;1999
2772;DetroitRockCity;Detroit Rock City;1999
2773;AliceandMartinAliceetMartin;Aliceet Martin;1998
2774;BetterThanChocolate;Better Than Chocolate;1999
2775;HeadOn;Head On;1998
2776;MarcelloMastroianniIRememberYesIRemember;Marcello Mastroiannimiricordosiomiricordo;1997
2777;Cobra;Cobra;1925
2778;NeverTalktoStrangers;Never Talkto Strangers;1995
2779;HeavenCanWait;Heaven Can Wait;1978
2780;RavenThe;Raven The;1963
2781;TinglerThe;Tingler The;1959
2782;PitandthePendulum;Pitandthe Pendulum;1961
2783;TombofLigeiaThe;Tombof Ligeia The;1964
2784;MasqueoftheRedDeathThe;Masqueofthe Red Death The;1964
2785;TalesofTerror;Talesof Terror;1962
2786;HauntedHoneymoon;Haunted Honeymoon;1986
2787;CatsEye;Cats Eye;1985
2788;AndNowforSomethingCompletelyDifferent;And Nowfor Something Completely Different;1971
2789;DamienOmenII;Damien Omen I I;1978
2790;FinalConflictTheakaOmenIIITheFinalConflict;Final Conflict The;1981
2791;Airplane;Airplane;1980
2792;AirplaneIITheSequel;Airplane I I The Sequel;1982
2793;AmericanWerewolfinParisAn;American Werewolfin Paris An;1997
2794;EuropeanVacation;European Vacation;1985
2795;Vacation;Vacation;1983
2796;FunnyFarm;Funny Farm;1988
2797;Big;Big;1988
2798;ProblemChild;Problem Child;1990
2799;ProblemChild;Problem Child;1991
2800;LittleNemoAdventuresinSlumberland;Little Nemo Adventuresin Slumberland;1989
2801;OscarandLucindaakaOscarLucinda;Oscarand Lucinda;1997
2802;TequilaSunrise;Tequila Sunrise;1988
2803;PelicanBriefThe;Pelican Brief The;1993
2804;ChristmasStoryA;Christmas Story A;1983
2805;MickeyBlueEyes;Mickey Blue Eyes;1999
2806;TeachingMrsTingle;Teaching Mrs Tingle;1999
2807;UniversalSoldierTheReturn;Universal Soldier The Return;1999
2808;UniversalSoldier;Universal Soldier;1992
2809;LoveStinks;Love Stinks;1999
2810;PerfectBlue;Perfect Blue;1998
2811;WithFriendsLikeThese;With Friends Like These;1998
2812;InTooDeep;In Too Deep;1999
2813;SourceThe;Source The;1999
2814;BatThe;Bat The;1959
2815;IronEagle;Iron Eagle;1986
2816;IronEagleII;Iron Eagle I I;1988
2817;AcesIronEagleIII;Aces Iron Eagle I I I;1992
2818;IronEagleIV;Iron Eagle I V;1995
2819;ThreeDaysoftheCondor;Three Daysofthe Condor;1975
2820;Hamlet;Hamlet I;1964
2821;MaleandFemale;Maleand Female;1919
2822;MedicineMan;Medicine Man;1992
2823;SpidersTheDieSpinnenTeilDerGoldeneSee;Spinnen Teil Der Goldene See Die;1919
2824;OntheRopes;Onthe Ropes;1999
2825;Rosie;Rosie;1998
2826;thWarriorThe;th Warrior The;1999
2827;AstronautsWifeThe;Astronauts Wife The;1999
2828;DudleyDoRight;Dudley Do Right;1999
2829;MuseThe;Muse The;1999
2830;CabaretBalkanBureBaruta;Burebaruta;1998
2831;DogofFlandersA;Dogof Flanders A;1999
2832;LostSonThe;Lost Son The;1999
2833;LucieAubrac;Lucie Aubrac;1997
2834;VeryThoughtofYouThe;Martha Meet Frank Danieland Laurence;1998
2835;ChillFactor;Chill Factor;1999
2836;OutsideProvidence;Outside Providence;1999
2837;BedroomsHallways;Bedroomsand Hallways;1998
2838;IWokeUpEarlytheDayIDied;I Woke Up Earlythe Day I Died;1998
2839;WestBeirutWestBeyrouth;West Beyrouth;1998
2840;Stigmata;Stigmata;1999
2841;StirofEchoes;Stirof Echoes;1999
2842;BestLaidPlans;Best Laid Plans;1999
2843;BlackCatWhiteCatCrnamackabelimacor;Crnamackabelimacor;1998
2844;MinusManThe;Minus Man The;1999
2845;WhiteBoys;Whiteboyz;1999
2846;AdventuresofMiloandOtisThe;Konekomonogatari;1986
2847;OnlyAngelsHaveWings;Only Angels Have Wings;1939
2848;Othello;Othello T V;1953
2849;QueensLogic;Queens Logic;1991
2850;PublicAccess;Public Access;1993
2851;Saturn;Saturn;1980
2852;SoldiersStoryA;Soldiers Story A;1984
2853;CommunionakaAliceSweetAliceHolyTerror;Communion;1976
2854;DontLookintheBasement;Forgotten The;1973
2855;Nightmares;Nightmares;1983
2856;ISawWhatYouDid;I Saw What You Did;1965
2857;YellowSubmarine;Yellow Submarine;1968
2858;AmericanBeauty;American Beauty;1999
2859;StopMakingSense;Stop Making Sense;1984
2860;BlueStreak;Blue Streak;1999
2861;ForLoveoftheGame;For Loveofthe Game;1999
2862;Caligula;Caligola;1979
2863;HardDaysNightA;Hard Days Night A;1964
2864;Splendor;Splendor;1999
2865;SugarTown;Sugar Town;1999
2866;BuddyHollyStoryThe;Buddy Holly Story The;1978
2867;FrightNight;Fright Night;1985
2868;FrightNightPartII;Fright Night Part;1988
2869;SeparationTheLaSparation;Sparation La;1994
2870;BarefootinthePark;Barefootinthe Park;1967
2871;Deliverance;Deliverance;1972
2872;Excalibur;Excalibur;1981
2873;LuluontheBridge;Luluonthe Bridge;1998
2874;PajamaGameThe;Pajama Game The;1957
2875;Sommersby;Sommersby;1993
2876;Thumbelina;Thumbelina;1994
2877;Tommy;Tommy;1975
2878;HellNight;Hell Night;1981
2879;OperationCondorFeiyinggaiwak;Feiyinggaiwak;1991
2880;OperationCondorLongxionghudi;Longxionghudi;1987
2881;DoubleJeopardy;Double Jeopardy;1999
2882;JakobtheLiar;Jakobthe Liar;1999
2883;Mumford;Mumford;1999
2884;DogPark;Dog Park;1998
2885;Guinevere;Guinevere;1999
2886;AdventuresofElmoinGrouchlandThe;Adventuresof Elmoin Grouchland The;1999
2887;SimonSez;Simon Sez;1999
2888;DriveMeCrazy;Drive Me Crazy;1999
2889;MysteryAlaska;Mystery Alaska;1999
2890;ThreeKings;Three Kings;1999
2891;HappyTexas;Happy Texas;1999
2892;NewRoseHotel;New Rose Hotel;1998
2893;PlunkettMaCleane;Plunkett Macleane;1999
2894;Romance;Romance;1999
2895;NapoleonandSamantha;Napoleonand Samantha;1972
2896;AlvarezKelly;Alvarez Kelly;1966
2897;AndtheShipSailsOnElanaveva;Elanaveva;1983
2898;DarkHalfThe;Dark Half The;1993
2899;GulliversTravels;Gullivers Travels;1939
2900;MonkeyShines;Monkey Shines;1988
2901;Phantasm;Phantasm;1979
2902;PsychoII;Psycho I I;1983
2903;PsychoIII;Psycho I I I;1986
2904;Rain;Rain;1932
2905;Sanjuro;Tsubaki Sanjr;1962
2906;RandomHearts;Random Hearts;1999
2907;Superstar;Superstar;1999
2908;BoysDontCry;Boys Dont Cry;1999
2909;FiveWivesThreeSecretariesandMe;Five Wives Three Secretariesand Me;1998
2910;EnnuiL;Ennui L;1998
2911;GrandfatherTheElAbuelo;Abuelo El;1998
2912;LimeyThe;Limey The;1999
2913;MatingHabitsoftheEarthboundHumanThe;Mating Habitsofthe Earthbound Human The;1999
2914;Molly;Molly;1999
2915;RiskyBusiness;Risky Business;1983
2916;TotalRecall;Total Recall;1990
2917;BodyHeat;Body Heat;1981
2918;FerrisBuellersDayOff;Ferris Buellers Day Off;1986
2919;YearofLivingDangerously;Yearof Living Dangerously The;1982
2920;ChildrenofParadiseLesenfantsduparadis;Enfantsduparadis Les;1945
2921;HighPlainsDrifter;High Plains Drifter;1973
2922;HangemHigh;Hang Em High;1968
2923;CitizensBandakaHandlewithCare;Handlewith Care;1977
2924;DrunkenMasterZuiquan;Juikuen;1978
2925;ConformistTheIlConformista;Conformista Il;1970
2926;Hairspray;Hairspray;1988
2927;BriefEncounter;Brief Encounter;1945
2928;RazorsEdgeThe;Razors Edge The;1984
2929;Reds;Reds;1981
2930;ReturnwithHonor;Returnwith Honor;1998
2931;TimeoftheGypsiesDomzavesanje;Domzavesanje;1988
2932;DaysofHeaven;Daysof Heaven;1978
2933;FireWithinTheLeFeuFollet;Feufollet Le;1963
2934;LoveBewitchedAElAmorBrujo;Amorbrujo El;1986
2935;LadyEveThe;Lady Eve The;1941
2936;SullivansTravels;Sullivans Travels;1941
2937;PalmBeachStoryThe;Palm Beach Story The;1942
2938;ManFacingSoutheastHombreMirandoalSudeste;Hombremirandoalsudeste;1986
2939;Niagara;Niagara;1953
2940;Gilda;Gilda;1946
2941;SouthPacific;South Pacific;1958
2942;Flashdance;Flashdance;1983
2943;Indochine;Indochine;1992
2944;DirtyDozenThe;Dirty Dozen The;1967
2945;MikesMurder;Mikes Murder;1984
2946;Help;Help;1965
2947;Goldfinger;Goldfinger;1964
2948;FromRussiawithLove;From Russiawith Love;1963
2949;DrNo;Dr No;1962
2950;BlueLagoonThe;Blue Lagoon The;1980
2951;FistfulofDollarsA;Perunpugnodidollari;1964
2952;HardakaSydneyakaHardEight;Sydney;1996
2953;HomeAloneLostinNewYork;Home Alone Lostin New York;1992
2954;Penitentiary;Penitentiary;1979
2955;PenitentiaryII;Penitentiary I I;1982
2956;SomeonetoWatchOverMe;Someoneto Watch Over Me;1987
2957;Sparrows;Sparrows;1926
2958;NaturallyNative;Naturally Native;1998
2959;FightClub;Fight Club;1999
2960;Beefcake;Beefcake;1998
2961;StoryofUsThe;Storyof Us The;1999
2962;FeverPitch;Fever Pitch;1997
2963;JoetheKing;Joethe King;1999
2964;JulienDonkeyBoy;Julien Donkey Boy;1999
2965;OmegaCodeThe;Omega Code The;1999
2966;StraightStoryThe;Straight Story The;1999
2967;BadSeedThe;Bad Seed The;1956
2968;TimeBandits;Time Bandits;1981
2969;ManandaWomanAUnHommeetuneFemme;Unhommeetunefemme;1966
2970;Fitzcarraldo;Fitzcarraldo;1982
2971;AllThatJazz;All That Jazz;1979
2972;RedSorghumHongGaoLiang;Honggaoliang;1987
2973;CrimesandMisdemeanors;Crimesand Misdemeanors;1989
2974;Bats;Bats;1999
2975;BestManThe;Best Man The I;1999
2976;BringingOuttheDead;Bringing Outthe Dead;1999
2977;CrazyinAlabama;Crazyin Alabama;1999
2978;ThreetoTango;Threeto Tango;1999
2979;BodyShots;Body Shots;1999
2980;MenCryBullets;Men Cry Bullets;1997
2981;BrotherCanYouSpareaDime;Brother Can You Sparea Dime;1975
2982;GuardianThe;Guardian The;1990
2983;IpcressFileThe;Ipcress File The;1965
2984;OnAnySunday;On Any Sunday;1971
2985;Robocop;Robo Cop;1987
2986;Robocop;Robo Cop;1990
2987;WhoFramedRogerRabbit;Who Framed Roger Rabbit;1988
2988;MelvinandHoward;Melvinand Howard;1980
2989;ForYourEyesOnly;For Your Eyes Only;1981
2990;LicencetoKill;Licenceto Kill;1989
2991;LiveandLetDie;Liveand Let Die;1973
2992;RawheadRex;Rawhead Rex;1986
2993;Thunderball;Thunderball;1965
2994;CityThe;City The T V;1999
2995;HouseonHauntedHillThe;Houseon Haunted Hill;1999
2996;MusicoftheHeart;Musicofthe Heart;1999
2997;BeingJohnMalkovich;Being John Malkovich;1999
2998;DreamingofJosephLees;Dreamingof Joseph Lees;1999
2999;ManoftheCentury;Manofthe Century;1999
3000;PrincessMononokeTheMononokeHime;Mononokehime;1997
3001;SuburbansThe;Suburbans The;1999
3002;MyBestFiendMeinliebsterFeind;Meinliebster Feind Klaus Kinski;1999
3003;TrainofLifeTrainDeVie;Traindevie;1998
3004;BachelorThe;Bachelor The;1999
3005;BoneCollectorThe;Bone Collector The;1999
3006;InsiderThe;Insider The;1999
3007;AmericanMovie;American Movie;1999
3008;LastNight;Last Night I;1998
3009;PortraitsChinois;Portraitschinois;1996
3010;Rosetta;Rosetta;1999
3011;TheyShootHorsesDontThey;They Shoot Horses Dont They;1969
3012;BattlingButler;Battling Butler;1926
3013;BrideofReAnimator;Brideof Re Animator;1990
3014;BustinLoose;Bustin Loose;1981
3015;Coma;Coma I;1978
3016;Creepshow;Creepshow;1982
3017;Creepshow;Creepshow;1987
3018;ReAnimator;Re Animator;1985
3019;DrugstoreCowboy;Drugstore Cowboy;1989
3020;FallingDown;Falling Down;1993
3021;FunhouseThe;Funhouse The;1981
3022;GeneralThe;General The;1927
3023;MyBestGirl;My Best Girl;1927
3024;Piranha;Piranha;1978
3025;RoughNightinJericho;Rough Nightin Jericho;1967
